الملف	السطر	المجلد	القاعدة	النص	التصنيف	الإجراء
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	75	6	رمز المثال	[م٢-ب٦-ف٧-مث٢٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٢٥] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	78	6	رمز المثال	[م٢-ب٦-ف٧-مث٢٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٢٦] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	82	6	رمز المثال	[م٢-ب٦-ف٧-مث٢٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٢٧] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	98	6	رمز المثال	[م٢-ب٦-ف٧-مث٢٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٢٨] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	102	6	رمز المثال	[م٢-ب٦-ف٧-مث٢٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٢٩] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	128	6	رمز المثال	[م٢-ب٦-ف٧-مث٣٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٣٠] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	131	6	رمز المثال	[م٢-ب٦-ف٧-مث٣١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٣١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	135	6	رمز المثال	[م٢-ب٦-ف٧-مث٣٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٣٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف07-ب-الدرس-الثاني.md	139	6	رمز المثال	[م٢-ب٦-ف٧-مث٣٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٧-مث٣٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	5	6	المستوى ن	المستوى ٥	يُصحّح	المستوى 6
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	141	6	رمز المثال	[م٢-ب٦-ف٨-مث١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	145	6	رمز المثال	[م٢-ب٦-ف٨-مث٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	149	6	رمز المثال	[م٢-ب٦-ف٨-مث٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	163	6	رمز المثال	[م٢-ب٦-ف٨-مث٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٤] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	167	6	رمز المثال	[م٢-ب٦-ف٨-مث٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٥] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	171	6	رمز المثال	[م٢-ب٦-ف٨-مث٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٦] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	175	6	رمز المثال	[م٢-ب٦-ف٨-مث٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٧] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-أ-المدخل-والدرس-الأول.md	179	6	رمز المثال	[م٢-ب٦-ف٨-مث٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٨] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-ب-الدرس-الثاني.md	31	6	رمز المثال	[م٢-ب٦-ف٨-مث٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث٩] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-ب-الدرس-الثاني.md	35	6	رمز المثال	[م٢-ب٦-ف٨-مث١٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث١٠] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-ب-الدرس-الثاني.md	39	6	رمز المثال	[م٢-ب٦-ف٨-مث١١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث١١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-ب-الدرس-الثاني.md	63	6	رمز المثال	[م٢-ب٦-ف٨-مث١٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث١٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-ب-الدرس-الثاني.md	67	6	رمز المثال	[م٢-ب٦-ف٨-مث١٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث١٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-ب-الدرس-الثاني.md	84	6	رمز المثال	[م٢-ب٦-ف٨-مث١٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث١٤] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف08-ب-الدرس-الثاني.md	88	6	رمز المثال	[م٢-ب٦-ف٨-مث١٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٨-مث١٥] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-أ-المدخل-والدرس-الأول.md	5	6	المستوى ن	المستوى ٥	يُصحّح	المستوى 6
book/الجزء-الثاني/الباب-السادس/ف09-أ-المدخل-والدرس-الأول.md	24	6	الثمانية	الثمانية	يُصحّح	الأحد عشر
book/الجزء-الثاني/الباب-السادس/ف09-أ-المدخل-والدرس-الأول.md	134	6	رمز المثال	[م٢-ب٦-ف٩-مث١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-أ-المدخل-والدرس-الأول.md	138	6	رمز المثال	[م٢-ب٦-ف٩-مث٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-أ-المدخل-والدرس-الأول.md	142	6	رمز المثال	[م٢-ب٦-ف٩-مث٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-أ-المدخل-والدرس-الأول.md	146	6	رمز المثال	[م٢-ب٦-ف٩-مث٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٤] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	29	6	رمز المثال	[م٢-ب٦-ف٩-مث٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٥] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	33	6	رمز المثال	[م٢-ب٦-ف٩-مث٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٦] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	37	6	رمز المثال	[م٢-ب٦-ف٩-مث٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٧] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	41	6	رمز المثال	[م٢-ب٦-ف٩-مث٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٨] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	57	6	رمز المثال	[م٢-ب٦-ف٩-مث٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث٩] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	61	6	رمز المثال	[م٢-ب٦-ف٩-مث١٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث١٠] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	65	6	رمز المثال	[م٢-ب٦-ف٩-مث١١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث١١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	69	6	رمز المثال	[م٢-ب٦-ف٩-مث١٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث١٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	73	6	رمز المثال	[م٢-ب٦-ف٩-مث١٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث١٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	77	6	رمز المثال	[م٢-ب٦-ف٩-مث١٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث١٤] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-السادس/ف09-ب-الدرس-الثاني.md	81	6	رمز المثال	[م٢-ب٦-ف٩-مث١٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٦-ف٩-مث١٥] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/00-فاتحة-الباب-السابع.md	3	7	المستوى ن	المستوى ٦	يُصحّح	المستوى 7
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	5	7	المستوى ن	المستوى ٦	يُصحّح	المستوى 7
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	201	7	رمز المثال	[م٣-ب٧-ف١-مث١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	205	7	رمز المثال	[م٣-ب٧-ف١-مث٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٢] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	209	7	رمز المثال	[م٣-ب٧-ف١-مث٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٣] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	213	7	رمز المثال	[م٣-ب٧-ف١-مث٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٤] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	217	7	رمز المثال	[م٣-ب٧-ف١-مث٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٥] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	231	7	رمز المثال	[م٣-ب٧-ف١-مث٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٦] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	235	7	رمز المثال	[م٣-ب٧-ف١-مث٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٧] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	239	7	رمز المثال	[م٣-ب٧-ف١-مث٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٨] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	243	7	رمز المثال	[م٣-ب٧-ف١-مث٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٩] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	247	7	رمز المثال	[م٣-ب٧-ف١-مث١٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٠] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	255	7	رمز المثال	[م٣-ب٧-ف١-مث١١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١١] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	259	7	رمز المثال	[م٣-ب٧-ف١-مث١٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٢] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	263	7	رمز المثال	[م٣-ب٧-ف١-مث١٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٣] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	267	7	رمز المثال	[م٣-ب٧-ف١-مث١٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٤] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	271	7	رمز المثال	[م٣-ب٧-ف١-مث١٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٥] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	281	7	رمز المثال	[م٣-ب٧-ف١-مث١٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٦] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	285	7	رمز المثال	[م٣-ب٧-ف١-مث١٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٧] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	289	7	رمز المثال	[م٣-ب٧-ف١-مث١٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٨] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	293	7	رمز المثال	[م٣-ب٧-ف١-مث١٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث١٩] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	297	7	رمز المثال	[م٣-ب٧-ف١-مث٢٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٢٠] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	318	7	رمز المثال	[م٣-ب٧-ف١-مث٢١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٢١] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	322	7	رمز المثال	[م٣-ب٧-ف١-مث٢٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٢٢] (يُحوَّل عند الإخراج)
book/الجزء-الثالث/الباب-السابع/ف01-أ-السؤال-المدخل-والدرس-الأول.md	326	7	رمز المثال	[م٣-ب٧-ف١-مث٢٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٧-ف١-مث٢٣] (يُحوَّل عند الإخراج)
